Date,AAPL,BA,DIS,IBM,KO,MSFT
2010-02-19,7.202499866485597,63.59000015258789,31.229999542236328,127.19000244140624,27.86000061035156,28.770000457763672
2010-02-22,7.1578569412231445,63.97000122070313,31.1200008392334,126.8499984741211,27.690000534057614,28.729999542236328
2010-02-23,7.037857055664063,62.77000045776367,30.920000076293945,126.45999908447266,27.415000915527344,28.32999992370605
2010-02-24,7.166428565979004,63.47999954223633,31.38999938964844,127.58999633789062,27.57999992370605,28.6299991607666
2010-02-25,7.214285850524902,62.86999893188477,31.36000061035156,127.06999969482422,26.559999465942386,28.60000038146973
2010-02-26,7.307857036590576,63.15999984741211,31.239999771118164,127.16000366210938,26.36000061035156,28.670000076293945
2010-03-01,7.463928699493407,64.0,31.540000915527344,128.57000732421878,26.63500022888184,29.020000457763672
2010-03-02,7.45892858505249,64.44000244140625,31.8799991607666,127.41999816894531,26.649999618530273,28.459999084472656
2010-03-03,7.476071357727051,64.44999694824219,31.63999938964844,126.87999725341795,26.96500015258789,28.459999084472656
2010-03-04,7.525357246398926,65.55000305175781,32.56999969482422,126.72000122070312,27.23500061035156,28.6299991607666
2010-03-05,7.819643020629883,67.93000030517578,33.220001220703125,127.25,27.35000038146973,28.59000015258789
2010-03-08,7.8242855072021475,67.23999786376953,33.189998626708984,126.41000366210938,27.229999542236328,28.6299991607666
2010-03-09,7.9650001525878915,67.79000091552734,33.310001373291016,125.5500030517578,27.09000015258789,28.79999923706055
2010-03-10,8.029999732971191,70.01000213623047,33.330001831054695,125.62000274658205,27.10000038146973,28.96999931335449
2010-03-11,8.053571701049805,70.06999969482422,33.810001373291016,127.5999984741211,26.79999923706055,29.18000030517578
2010-03-12,8.092857360839844,69.83000183105469,33.689998626708984,127.94000244140624,26.67499923706055,29.270000457763672
2010-03-15,7.994285583496094,69.40000152587889,33.720001220703125,127.83000183105469,26.82500076293945,29.290000915527344
2010-03-16,8.016071319580076,68.72000122070311,33.75,128.66999816894528,26.85000038146973,29.3700008392334
2010-03-17,8.00428581237793,69.37999725341797,33.75,127.76000213623048,26.920000076293945,29.6299991607666
2010-03-18,8.023214340209961,70.87000274658203,33.779998779296875,128.3800048828125,26.97500038146973,29.61000061035156
2010-03-19,7.9375,70.72000122070312,33.639999389648445,127.70999908447266,27.375,29.59000015258789
2010-03-22,8.026785850524902,71.91000366210938,33.950000762939446,127.9800033569336,27.270000457763672,29.60000038146973
2010-03-23,8.15571403503418,72.18000030517578,34.009998321533196,129.3699951171875,27.649999618530273,29.8799991607666
2010-03-24,8.19178581237793,72.31999969482422,34.389999389648445,128.52999877929688,27.309999465942386,29.649999618530273
2010-03-25,8.094642639160156,72.48999786376953,35.09000015258789,129.24000549316406,27.399999618530273,30.01000022888184
2010-03-26,8.246428489685059,72.58999633789062,35.310001373291016,129.25999450683594,27.32500076293945,29.65999984741211
2010-03-29,8.299642562866211,74.11000061035156,35.15999984741211,128.58999633789062,27.38500022888184,29.59000015258789
2010-03-30,8.423213958740233,73.52999877929688,35.09999847412109,128.77000427246094,27.434999465942386,29.770000457763672
2010-03-31,8.392857551574707,72.61000061035156,34.90999984741211,128.25,27.5,29.290000915527344
2010-04-01,8.427499771118164,72.98999786376953,35.54999923706055,128.25,27.649999618530273,29.15999984741211
2010-04-05,8.517499923706055,72.04000091552734,35.220001220703125,129.35000610351562,27.43000030517578,29.270000457763672
2010-04-06,8.555000305175781,72.36000061035156,35.470001220703125,128.92999267578122,27.145000457763672,29.31999969482422
2010-04-07,8.592857360839844,72.0999984741211,35.31999969482422,128.47999572753906,26.90999984741211,29.35000038146973
2010-04-08,8.569643020629883,72.27999877929688,35.66999816894531,127.61000061035156,26.8799991607666,29.920000076293945
2010-04-09,8.635356903076174,72.41999816894531,36.22000122070313,128.75999450683594,27.295000076293945,30.34000015258789
2010-04-12,8.653214454650879,71.91999816894531,35.88999938964844,128.36000061035156,27.3799991607666,30.31999969482422
2010-04-13,8.658214569091799,71.19000244140625,35.84000015258789,129.02999877929688,27.51000022888184,30.45000076293945
2010-04-14,8.774642944335938,71.69999694824219,36.20000076293945,131.25,27.47500038146973,30.81999969482422
2010-04-15,8.890000343322754,72.08999633789062,36.400001525878906,130.88999938964844,27.1299991607666,30.8700008392334
2010-04-16,8.835714340209961,70.79000091552734,35.83000183105469,130.6300048828125,27.48500061035156,30.670000076293945
2010-04-19,8.823928833007812,70.95999908447266,36.16999816894531,132.22999572753906,27.65999984741211,31.040000915527344
2010-04-20,8.735357284545897,71.41000366210938,36.540000915527344,129.69000244140622,27.23500061035156,31.36000061035156
2010-04-21,9.257857322692873,74.16000366210938,36.560001373291016,128.99000549316406,27.09499931335449,31.32999992370605
2010-04-22,9.516785621643066,75.58999633789062,36.77999877929688,129.1300048828125,27.15500068664551,31.38999938964844
2010-04-23,9.672499656677246,75.12999725341797,36.790000915527344,129.99000549316406,26.940000534057614,30.959999084472656
2010-04-26,9.625,74.33999633789062,37.040000915527344,130.72999572753906,26.864999771118164,31.11000061035156
2010-04-27,9.35857105255127,72.4800033569336,36.31999969482422,128.82000732421878,26.434999465942386,30.85000038146973
2010-04-28,9.342857360839844,72.37000274658203,36.290000915527344,130.10000610351562,26.68000030517578,30.90999984741211
2010-04-29,9.59428596496582,73.79000091552734,37.22000122070313,130.46000671386722,26.8700008392334,31.0
2010-04-30,9.3246431350708,72.43000030517578,36.84000015258789,129.0,26.72500038146973,30.540000915527344
2010-05-03,9.512499809265137,74.38999938964844,37.560001373291016,129.60000610351562,26.8799991607666,30.86000061035156
2010-05-04,9.238571166992188,72.79000091552734,36.59000015258789,128.1199951171875,26.59000015258789,30.1299991607666
2010-05-05,9.142499923706056,71.0,35.34000015258789,127.45999908447266,26.82999992370605,29.85000038146973
2010-05-06,8.794642448425293,67.97000122070311,34.009998321533196,123.91999816894531,26.149999618530273,28.979999542236328
2010-05-07,8.423571586608888,66.72000122070311,33.40999984741211,122.0999984741211,26.334999084472656,28.209999084472656
2010-05-10,9.07107162475586,71.0,35.290000915527344,126.2699966430664,27.020000457763672,28.940000534057614
2010-05-11,9.161428451538086,71.41999816894531,35.7599983215332,126.88999938964844,26.80500030517578,28.8799991607666
2010-05-12,9.360357284545898,72.87000274658203,35.130001068115234,132.67999267578122,27.01000022888184,29.440000534057614
2010-05-13,9.227143287658693,71.76000213623047,34.75,131.47999572753906,26.7450008392334,29.239999771118164
2010-05-14,9.0649995803833,69.81999969482422,34.060001373291016,131.19000244140622,26.670000076293945,28.93000030517578
2010-05-17,9.079285621643066,69.68000030517578,34.200000762939446,130.44000244140622,26.70499992370605,28.940000534057614
2010-05-18,9.012857437133787,67.72000122070311,33.72999954223633,129.94999694824222,26.54999923706055,28.60000038146973
2010-05-19,8.869285583496094,66.20999908447266,33.389999389648445,128.86000061035156,26.559999465942386,28.239999771118164
2010-05-20,8.491428375244139,63.0,31.989999771118164,123.8000030517578,25.770000457763672,27.11000061035156
2010-05-21,8.654285430908201,64.55999755859375,32.86999893188477,125.41999816894531,25.795000076293945,26.84000015258789
2010-05-24,8.812856674194336,63.1500015258789,32.47999954223633,124.4499969482422,25.729999542236328,26.270000457763672
2010-05-25,8.757857322692871,62.77999877929688,32.31999969482422,124.5199966430664,25.309999465942386,26.06999969482422
2010-05-26,8.71821403503418,63.2599983215332,33.06999969482422,123.2300033569336,25.040000915527344,25.01000022888184
2010-05-27,9.048213958740234,65.12999725341797,34.36999893188477,126.38999938964844,25.614999771118164,26.0
2010-05-28,9.174285888671877,64.18000030517578,33.419998168945305,125.26000213623048,25.70000076293945,25.79999923706055
2010-06-01,9.315357208251953,62.95000076293945,33.330001831054695,124.33999633789062,25.645000457763672,25.88999938964844
2010-06-02,9.426785469055176,64.33999633789061,34.740001678466804,127.41000366210938,26.20499992370605,26.459999084472656
2010-06-03,9.39714241027832,64.30999755859375,34.709999084472656,127.95999908447266,26.375,26.86000061035156
2010-06-04,9.14142894744873,61.1500015258789,33.689998626708984,125.27999877929688,25.63500022888184,25.790000915527344
2010-06-07,8.962142944335938,60.11000061035156,33.040000915527344,124.12999725341795,25.399999618530273,25.290000915527344
2010-06-08,8.904643058776855,61.02000045776367,33.150001525878906,123.72000122070312,25.78000068664551,25.11000061035156
2010-06-09,8.685714721679688,61.709999084472656,32.939998626708984,123.9000015258789,25.67499923706055,24.790000915527344
2010-06-10,8.946785926818848,63.88999938964844,34.110000610351555,127.68000030517578,26.22500038146973,25.0
2010-06-11,9.05392837524414,65.37999725341797,34.240001678466804,128.44999694824222,25.82500076293945,25.65999984741211
2010-06-14,9.081428527832033,64.81999969482422,33.93000030517578,128.5,25.7549991607666,25.5
2010-06-15,9.274642944335938,67.48000335693361,34.990001678466804,129.78999328613278,26.09000015258789,26.57999992370605
2010-06-16,9.544642448425293,67.02999877929689,34.790000915527344,130.35000610351562,26.20000076293945,26.31999969482422
2010-06-17,9.70964241027832,67.26000213623047,35.06999969482422,130.97999572753906,26.18000030517578,26.3700008392334
2010-06-18,9.788214683532717,67.95999908447266,35.150001525878906,130.14999389648438,26.15500068664551,26.440000534057614
2010-06-21,9.64892864227295,67.97000122070311,35.060001373291016,130.64999389648438,26.239999771118164,25.95000076293945
2010-06-22,9.780357360839844,66.27999877929689,34.34999847412109,129.30000305175778,26.229999542236328,25.770000457763672
2010-06-23,9.677499771118164,67.44999694824219,34.34000015258789,130.11000061035156,26.1200008392334,25.309999465942386
2010-06-24,9.607142448425293,67.43000030517578,33.59999847412109,128.19000244140622,25.899999618530273,25.0
2010-06-25,9.524999618530273,68.76999664306639,33.47999954223633,127.12000274658205,25.1299991607666,24.53000068664551
2010-06-28,9.58214282989502,67.30000305175781,33.220001220703125,128.97999572753906,25.540000915527344,24.309999465942386
2010-06-29,9.14892864227295,63.040000915527344,32.299999237060554,125.08999633789062,25.165000915527344,23.309999465942386
2010-06-30,8.983214378356934,62.75,31.5,123.4800033569336,25.059999465942386,23.01000022888184
2010-07-01,8.874285697937012,62.2599983215332,31.489999771118164,122.56999969482422,25.01499938964844,23.15999984741211
2010-07-02,8.81928539276123,61.93999862670898,31.3799991607666,121.86000061035156,25.024999618530273,23.270000457763672
2010-07-06,8.879642486572266,61.36000061035156,31.71999931335449,123.45999908447266,25.21500015258789,23.81999969482422
2010-07-07,9.238214492797852,63.29999923706055,33.139999389648445,127.0,25.73500061035156,24.29999923706055
2010-07-08,9.217499732971193,64.73000335693361,33.34000015258789,127.97000122070312,26.209999084472656,24.40999984741211
2010-07-09,9.27214241027832,64.66000366210939,33.75,127.95999908447266,26.20000076293945,24.270000457763672
2010-07-12,9.188928604125977,64.33999633789061,33.77000045776367,128.66999816894528,26.22500038146973,24.82999992370605
2010-07-13,8.992856979370117,64.43000030517578,34.450000762939446,130.47999572753906,26.36000061035156,25.1299991607666
2010-07-14,9.026071548461914,64.75,34.240001678466804,130.72000122070312,26.40999984741211,25.440000534057614
2010-07-15,8.98035717010498,64.37000274658203,34.049999237060554,130.72000122070312,26.42499923706055,25.51000022888184
2010-07-16,8.925000190734863,61.9000015258789,33.029998779296875,128.02999877929688,26.184999465942386,24.88999938964844
2010-07-19,8.77071475982666,63.18000030517578,33.310001373291016,129.78999328613278,26.13500022888184,25.229999542236328
2010-07-20,8.996071815490723,63.88000106811523,33.400001525878906,126.5500030517578,26.6200008392334,25.479999542236328
2010-07-21,9.079999923706056,63.18000030517578,32.810001373291016,125.2699966430664,27.040000915527344,25.1200008392334
2010-07-22,9.250714302062988,66.59999847412111,33.59000015258789,127.47000122070312,27.1299991607666,25.84000015258789
2010-07-23,9.283571243286133,67.93000030517578,34.130001068115234,128.3800048828125,27.375,25.809999465942386
2010-07-26,9.260000228881836,68.84999847412111,34.400001525878906,128.41000366210938,27.46999931335449,26.10000038146973
2010-07-27,9.431428909301758,68.62000274658203,34.279998779296875,128.6300048828125,27.524999618530273,26.15999984741211
2010-07-28,9.31999969482422,67.31999969482422,34.040000915527344,128.42999267578122,27.440000534057614,25.95000076293945
2010-07-29,9.21821403503418,67.22000122070311,33.709999084472656,128.02000427246094,27.4950008392334,26.03000068664551
2010-07-30,9.1875,68.13999938964844,33.689998626708984,128.39999389648438,27.55500030517578,25.809999465942386
2010-08-02,9.351785659790039,69.69000244140625,34.47999954223633,130.75999450683594,28.20499992370605,26.32999992370605
2010-08-03,9.354642868041992,69.54000091552734,34.209999084472656,130.3699951171875,28.190000534057614,26.15999984741211
2010-08-04,9.39214324951172,69.25,34.830001831054695,131.27000427246094,28.274999618530273,25.729999542236328
2010-08-05,9.346428871154783,68.70999908447266,34.97999954223633,131.83000183105472,28.184999465942386,25.3700008392334
2010-08-06,9.288928985595703,68.69999694824219,35.0,130.13999938964844,28.375,25.54999923706055
2010-08-09,9.348214149475098,68.98999786376953,35.15999984741211,132.0,28.55500030517578,25.61000061035156
2010-08-10,9.264642715454102,68.62000274658203,35.290000915527344,131.83999633789062,28.489999771118164,25.06999969482422
2010-08-11,8.935357093811035,65.59999847412111,34.220001220703125,129.83000183105472,28.020000457763672,24.86000061035156
2010-08-12,8.992500305175781,64.69999694824219,33.990001678466804,128.30000305175778,27.84499931335449,24.489999771118164
2010-08-13,8.896428108215332,64.83999633789061,33.68000030517578,127.87000274658205,27.864999771118164,24.399999618530273
2010-08-16,8.84428596496582,64.40000152587889,33.65999984741211,127.7699966430664,27.940000534057614,24.5
2010-08-17,8.998929023742676,65.98999786376953,33.759998321533196,128.44999694824222,28.059999465942386,24.709999084472656
2010-08-18,9.038214683532717,66.0,33.90999984741211,129.38999938964844,27.920000076293945,24.81999969482422
2010-08-19,8.924285888671875,64.62000274658203,33.189998626708984,128.89999389648438,27.63999938964844,24.440000534057614
2010-08-20,8.915714263916016,64.59999847412111,33.049999237060554,127.5,27.649999618530273,24.229999542236328
2010-08-23,8.778571128845215,63.29999923706055,32.93000030517578,126.47000122070312,27.79999923706055,24.28000068664551
2010-08-24,8.568928718566895,60.93000030517578,32.139999389648445,124.9000015258789,27.82999992370605,24.040000915527344
2010-08-25,8.674642562866211,60.7599983215332,32.110000610351555,125.2699966430664,27.69499969482422,24.10000038146973
2010-08-26,8.581428527832031,61.31999969482422,31.940000534057614,122.77999877929688,27.57999992370605,23.81999969482422
2010-08-27,8.62928581237793,63.15999984741211,32.779998779296875,124.7300033569336,28.07999992370605,23.93000030517578
2010-08-30,8.660714149475098,62.099998474121094,32.34999847412109,123.4000015258789,27.774999618530273,23.63999938964844
2010-08-31,8.682143211364746,61.13000106811523,32.540000915527344,123.12999725341795,27.940000534057614,23.46999931335449
2010-09-01,8.940357208251953,62.290000915527344,33.509998321533196,125.7699966430664,28.65500068664551,23.899999618530273
2010-09-02,9.006071090698242,63.38999938964844,33.90999984741211,125.04000091552734,28.690000534057614,23.940000534057614
2010-09-03,9.241786003112793,64.63999938964844,34.669998168945305,127.58000183105469,28.78000068664551,24.290000915527344
2010-09-07,9.207500457763672,63.41999816894531,33.84000015258789,125.9499969482422,28.815000534057614,23.959999084472656
2010-09-08,9.390000343322754,64.5,33.84000015258789,126.08000183105469,28.915000915527344,23.93000030517578
2010-09-09,9.395357131958008,63.43999862670898,34.080001831054695,126.36000061035156,29.145000457763672,24.01000022888184
2010-09-10,9.407500267028807,63.84000015258789,34.150001525878906,127.98999786376952,29.26000022888184,23.85000038146973
2010-09-13,9.537142753601074,64.19000244140625,34.27000045776367,129.61000061035156,29.01499938964844,25.11000061035156
2010-09-14,9.57357120513916,62.7599983215332,34.049999237060554,128.85000610351562,28.795000076293945,25.03000068664551
2010-09-15,9.650713920593262,62.72999954223633,34.209999084472656,129.42999267578122,28.709999084472656,25.1200008392334
2010-09-16,9.8774995803833,62.58000183105469,34.169998168945305,129.66999816894528,28.7549991607666,25.32999992370605
2010-09-17,9.83464241027832,62.95000076293945,34.560001373291016,130.19000244140622,28.78000068664551,25.21999931335449
2010-09-20,10.115357398986816,63.72000122070313,34.900001525878906,131.78999328613278,28.98500061035156,25.43000030517578
2010-09-21,10.134642601013184,64.23000335693361,34.5,131.97999572753906,29.05500030517578,25.149999618530273
2010-09-22,10.276785850524902,63.9000015258789,33.990001678466804,132.57000732421878,29.114999771118164,24.61000061035156
2010-09-23,10.318571090698242,62.6500015258789,33.11999893188477,131.66999816894528,28.934999465942386,24.43000030517578
2010-09-24,10.4399995803833,64.59999847412111,33.580001831054695,134.11000061035156,29.309999465942386,24.78000068664551
2010-09-27,10.398571014404297,63.88999938964844,33.290000915527344,134.64999389648438,29.29999923706055,24.729999542236328
2010-09-28,10.244999885559082,64.51999664306639,33.220001220703125,134.88999938964844,29.54999923706055,24.68000030517578
2010-09-29,10.263214111328123,65.97000122070311,33.009998321533196,135.47999572753906,29.3799991607666,24.5
2010-09-30,10.133928298950195,66.54000091552734,33.09999847412109,134.13999938964844,29.26000022888184,24.489999771118164
2010-10-01,10.09000015258789,66.83000183105469,33.34000015258789,135.63999938964844,29.559999465942386,24.3799991607666
2010-10-04,9.951428413391113,66.33000183105469,33.139999389648445,135.25,29.440000534057614,23.90999984741211
2010-10-05,10.31928539276123,68.59999847412111,33.830001831054695,137.66000366210938,29.82999992370605,24.35000038146973
2010-10-06,10.328214645385742,68.58000183105469,33.720001220703125,137.83999633789062,29.899999618530273,24.43000030517578
2010-10-07,10.329285621643066,68.45999908447266,33.90999984741211,138.72000122070312,29.71999931335449,24.53000068664551
2010-10-08,10.5024995803833,69.23000335693361,34.509998321533196,138.85000610351562,29.70499992370605,24.56999969482422
2010-10-11,10.548571586608887,69.98999786376953,34.56999969482422,139.66000366210938,29.78000068664551,24.59000015258789
2010-10-12,10.662142753601074,70.22000122070311,34.47999954223633,139.85000610351562,29.79999923706055,24.82999992370605
2010-10-13,10.71928596496582,71.47000122070312,34.90999984741211,140.3699951171875,29.96999931335449,25.34000015258789
2010-10-14,10.796785354614258,71.36000061035156,34.84999847412109,141.5,29.95499992370605,25.229999542236328
2010-10-15,11.240714073181152,70.11000061035156,34.880001068115234,141.05999755859375,29.96999931335449,25.540000915527344
2010-10-18,11.357142448425293,70.23000335693361,34.75,142.8300018310547,30.0,25.81999969482422
2010-10-19,11.053214073181152,69.05000305175781,34.240001678466804,138.02999877929688,30.170000076293945,25.10000038146973
2010-10-20,11.090356826782227,71.36000061035156,34.61999893188477,139.07000732421878,30.57500076293945,25.309999465942386
2010-10-21,11.054286003112793,71.5,34.68000030517578,139.83000183105472,30.73500061035156,25.420000076293945
2010-10-22,10.981071472167967,71.26000213623047,34.970001220703125,139.66999816894528,30.80500030517578,25.3799991607666
2010-10-25,11.029999732971193,71.66000366210938,35.459999084472656,139.83999633789062,30.5049991607666,25.190000534057614
2010-10-26,11.001785278320312,71.30000305175781,35.959999084472656,140.66999816894528,30.6200008392334,25.899999618530273
2010-10-27,10.993928909301758,70.86000061035156,35.91999816894531,141.42999267578125,30.59499931335449,26.04999923706055
2010-10-28,10.90142822265625,71.2699966430664,36.5099983215332,140.89999389648438,30.604999542236328,26.28000068664551
2010-10-29,10.749285697937012,70.63999938964844,36.13000106811523,143.60000610351562,30.65999984741211,26.670000076293945
2010-11-01,10.863571166992188,70.4800033569336,36.02999877929688,143.32000732421875,30.854999542236328,26.95000076293945
2010-11-02,11.048571586608887,69.77999877929689,36.11000061035156,143.83999633789062,30.93000030517578,27.38999938964844
2010-11-03,11.171428680419922,68.94000244140625,36.290000915527344,144.1699981689453,30.97500038146973,27.03000068664551
2010-11-04,11.366786003112793,70.8499984741211,37.02999877929688,146.7899932861328,31.22500038146973,27.13999938964844
2010-11-05,11.326071739196776,71.2699966430664,37.20000076293945,146.9199981689453,31.290000915527344,26.85000038146973
2010-11-08,11.37928581237793,70.20999908447266,37.060001373291016,146.4600067138672,31.229999542236328,26.809999465942386
2010-11-09,11.28857135772705,69.25,36.86000061035156,146.13999938964844,31.31999969482422,26.95000076293945
2010-11-10,11.358214378356935,67.06999969482422,36.9900016784668,146.5500030517578,31.274999618530273,26.940000534057614
2010-11-11,11.30892848968506,65.37000274658203,35.93000030517578,145.42999267578125,31.399999618530273,26.68000030517578
2010-11-12,11.001070976257324,63.09000015258789,37.75,143.74000549316406,31.459999084472656,26.270000457763672
2010-11-15,10.96571445465088,63.61000061035156,37.25,143.63999938964844,31.479999542236328,26.20000076293945
2010-11-16,10.771071434020996,62.77999877929688,36.91999816894531,142.24000549316406,31.040000915527344,25.809999465942386
2010-11-17,10.732142448425293,62.5,37.22000122070313,141.9499969482422,31.26000022888184,25.56999969482422
2010-11-18,11.01535701751709,64.61000061035156,37.58000183105469,144.36000061035156,31.920000076293945,25.84000015258789
2010-11-19,10.95464324951172,63.59000015258789,37.0099983215332,145.0500030517578,32.15999984741211,25.690000534057614
2010-11-22,11.191428184509276,64.02999877929689,36.95000076293945,145.38999938964844,32.134998321533196,25.729999542236328
2010-11-23,11.026071548461914,63.599998474121094,36.11999893188477,143.17999267578125,31.809999465942386,25.1200008392334
2010-11-24,11.242856979370117,65.41000366210939,36.86999893188477,145.80999755859375,32.30500030517578,25.3700008392334
2010-11-26,11.25,64.80000305175781,36.70000076293945,143.89999389648438,32.05500030517578,25.25
2010-11-29,11.31678581237793,64.36000061035156,36.41999816894531,142.88999938964844,31.69499969482422,25.309999465942386
2010-11-30,11.112500190734863,63.77000045776367,36.5099983215332,141.4600067138672,31.584999084472656,25.26000022888184
2010-12-01,11.300000190734865,65.72000122070311,37.11999893188477,144.41000366210938,32.34999847412109,26.040000915527344
2010-12-02,11.362500190734865,66.58999633789061,37.34000015258789,145.17999267578125,32.450000762939446,26.88999938964844
2010-12-03,11.337142944335938,66.54000091552734,37.59000015258789,145.3800048828125,32.25,27.020000457763672
2010-12-06,11.43392848968506,66.58999633789061,37.560001373291016,144.99000549316406,31.9950008392334,26.84000015258789
2010-12-07,11.364643096923828,66.23000335693361,37.33000183105469,144.02000427246094,32.06999969482422,26.8700008392334
2010-12-08,11.464642524719238,65.18000030517578,36.97000122070313,144.97999572753906,32.19499969482422,27.229999542236328
2010-12-09,11.420000076293945,64.61000061035156,36.7400016784668,144.3000030517578,32.415000915527344,27.07999992370605
2010-12-10,11.44857120513916,64.16000366210939,36.65999984741211,144.82000732421875,32.325000762939446,27.34000015258789
2010-12-13,11.488214492797852,63.790000915527344,37.13000106811523,144.27999877929688,32.424999237060554,27.25
2010-12-14,11.438928604125975,64.48999786376953,37.2400016784668,145.82000732421875,31.95000076293945,27.6200008392334
2010-12-15,11.441428184509276,64.23999786376953,36.95000076293945,144.72000122070312,32.36999893188477,27.85000038146973
2010-12-16,11.473214149475098,64.40000152587889,37.0099983215332,144.5500030517578,32.669998168945305,27.989999771118164
2010-12-17,11.450357437133787,65.02999877929689,37.04999923706055,145.0,32.84999847412109,27.899999618530273
2010-12-20,11.50749969482422,63.27000045776367,37.060001373291016,144.50999450683594,32.654998779296875,27.809999465942386
2010-12-21,11.578571319580078,64.19000244140625,37.33000183105469,145.74000549316406,32.74499893188477,28.06999969482422
2010-12-22,11.6128568649292,64.61000061035156,37.95000076293945,145.9499969482422,32.794998168945305,28.190000534057614
2010-12-23,11.557143211364744,65.05999755859375,37.70000076293945,145.88999938964844,32.790000915527344,28.29999923706055
2010-12-27,11.595714569091795,64.75,37.47999954223633,145.33999633789062,32.53499984741211,28.06999969482422
2010-12-28,11.623929023742676,64.86000061035156,37.36000061035156,145.7100067138672,32.68000030517578,28.01000022888184
2010-12-29,11.61750030517578,65.05000305175781,37.599998474121094,146.52000427246094,32.72499847412109,27.96999931335449
2010-12-30,11.559286117553713,65.01000213623047,37.47999954223633,146.6699981689453,32.75,27.85000038146973
2010-12-31,11.520000457763672,65.26000213623047,37.5099983215332,146.75999450683594,32.884998321533196,27.90999984741211
2011-01-03,11.770357131958008,66.40000152587889,37.81999969482422,147.47999572753906,32.610000610351555,27.979999542236328
2011-01-04,11.831786155700685,66.94000244140625,38.9900016784668,147.63999938964844,31.934999465942386,28.09000015258789
2011-01-05,11.928571701049805,67.48000335693361,39.959999084472656,147.0500030517578,31.7450008392334,28.0
2011-01-06,11.918928146362305,68.80000305175781,39.650001525878906,148.66000366210938,31.51499938964844,28.81999969482422
2011-01-07,12.00428581237793,69.37999725341797,39.45000076293945,147.92999267578125,31.459999084472656,28.60000038146973
